status_conta,duracao_meses,historico_credito,proposito,valor_credito,poupanca,tempo_emprego,taxa_parcela,status_sexo,outros_devedores,residencia_desde,propriedades,idade,outros_planos_parcelas,moradia,creditos_existentes,emprego,dependentes,telefone,trabalhador_estrangeiro,target
A14,0.6470588235294117,A34,A41,0.473643666776714,A65,A74,2,A93,A101,1,A124,0.28571428571428575,A143,A153,2,A173,1,A192,A201,0
A14,0.1176470588235294,A34,A45,0.04104765048971058,A65,A74,4,A92,A101,4,A121,0.07142857142857145,A143,A152,2,A173,1,A191,A201,0
A14,0.029411764705882346,A31,A43,0.08253549026081215,A63,A75,2,A93,A101,4,A122,0.46428571428571425,A141,A152,1,A172,2,A191,A201,0
A11,0.6470588235294117,A32,A43,0.3713546825134808,A61,A74,1,A94,A103,1,A121,0.26785714285714285,A143,A152,2,A173,1,A192,A201,1
A12,0.1176470588235294,A34,A40,0.09601628700341147,A62,A72,4,A93,A101,1,A123,0.14285714285714285,A143,A152,1,A173,1,A191,A201,0
A12,0.07352941176470588,A32,A46,0.052217453505007144,A61,A74,4,A92,A101,4,A122,0.8571428571428572,A143,A152,2,A174,1,A192,A201,0
A12,0.1176470588235294,A32,A43,0.059480576647958625,A61,A72,2,A93,A101,1,A123,0.0535714285714286,A142,A152,1,A173,1,A191,A201,1
A12,0.20588235294117646,A30,A40,0.11158798283261802,A62,A72,3,A92,A101,3,A123,0.16071428571428575,A143,A152,2,A173,1,A191,A201,1
A14,0.25,A30,A40,0.26152745680642675,A65,A73,1,A92,A101,4,A122,0.17857142857142855,A141,A152,2,A173,1,A192,A201,1
A11,0.2941176470588235,A31,A42,0.1816881258941345,A61,A74,3,A93,A101,4,A123,0.14285714285714285,A141,A152,1,A173,1,A191,A201,1
A12,0.20588235294117646,A34,A42,0.09232970177176185,A61,A72,2,A93,A101,2,A121,0.21428571428571425,A143,A152,2,A172,1,A191,A201,1
A11,0.2941176470588235,A32,A41,0.14933421371189612,A65,A75,4,A93,A101,4,A124,0.5357142857142858,A141,A153,1,A173,2,A192,A201,0
A11,0.2941176470588235,A31,A43,0.07131066358534169,A61,A74,4,A93,A103,4,A123,0.0892857142857143,A141,A151,1,A172,1,A191,A201,1
A13,0.029411764705882346,A33,A43,0.023825244855287777,A61,A72,2,A92,A101,1,A122,0.17857142857142855,A141,A152,1,A173,1,A191,A201,0
A12,0.47058823529411764,A32,A40,0.6679322108506658,A65,A73,1,A93,A101,4,A124,0.32142857142857145,A143,A153,1,A173,1,A192,A201,1
A12,0.2941176470588235,A33,A49,0.24551557169582922,A65,A73,4,A93,A101,2,A122,0.32142857142857145,A141,A152,2,A174,1,A192,A201,0
A12,0.2941176470588235,A33,A43,0.07169582920655881,A62,A74,3,A92,A101,2,A122,0.07142857142857145,A143,A151,2,A173,1,A192,A201,0
A11,0.1176470588235294,A32,A40,0.06173654671508748,A61,A74,2,A91,A101,3,A123,0.30357142857142855,A143,A152,1,A173,1,A191,A201,1
A14,0.2941176470588235,A34,A43,0.12809508088478047,A64,A75,2,A93,A101,2,A123,0.26785714285714285,A143,A152,1,A173,1,A191,A201,0
A12,0.6470588235294117,A32,A43,0.20518322878837902,A65,A74,4,A93,A101,1,A123,0.39285714285714285,A143,A152,2,A173,2,A192,A201,0
A11,0.6470588235294117,A32,A43,0.358093980411577,A61,A73,3,A92,A101,2,A123,0.21428571428571425,A143,A152,1,A173,1,A192,A201,1
A11,0.2941176470588235,A32,A42,0.1641906019588423,A61,A72,4,A92,A101,4,A121,0.07142857142857145,A143,A151,1,A172,1,A192,A201,1
A14,0.38235294117647056,A34,A43,0.3138549576317817,A61,A74,3,A93,A102,2,A123,0.33928571428571425,A143,A152,1,A173,1,A191,A201,0
A14,0.2941176470588235,A32,A41,0.2851876306811929,A65,A71,2,A92,A101,4,A122,0.125,A143,A151,1,A174,1,A192,A201,0
A11,0.16176470588235292,A32,A49,0.030593155056674374,A61,A73,4,A92,A101,4,A122,0.0535714285714286,A143,A152,1,A172,1,A191,A201,0
A12,0.07352941176470588,A32,A43,0.045779685264663805,A61,A75,4,A93,A101,4,A123,0.14285714285714285,A143,A152,2,A172,1,A191,A201,0
A14,0.16176470588235292,A34,A42,0.13965004952129417,A61,A74,2,A92,A102,3,A123,0.0892857142857143,A141,A152,2,A173,1,A191,A201,0
A12,0.1176470588235294,A32,A43,0.1474634092659844,A61,A74,2,A92,A101,1,A121,0.14285714285714285,A143,A152,1,A173,1,A191,A201,0
A14,0.2941176470588235,A34,A46,0.09227467811158797,A65,A73,3,A92,A101,2,A123,0.25000000000000006,A143,A152,2,A173,1,A192,A201,0
A12,0.47058823529411764,A34,A40,0.14141080664685815,A61,A72,4,A91,A101,4,A123,0.14285714285714285,A143,A152,2,A173,1,A191,A201,1
A14,0.2941176470588235,A32,A48,0.03780125453945196,A61,A72,4,A94,A101,3,A123,0.14285714285714285,A143,A152,2,A172,1,A191,A201,0
A12,0.20588235294117646,A34,A40,0.044349070100143065,A61,A75,3,A93,A103,3,A121,0.19642857142857145,A141,A152,2,A173,1,A191,A201,1
A12,0.1176470588235294,A34,A40,0.1581379993397161,A61,A72,1,A93,A101,3,A121,0.5357142857142858,A141,A152,2,A172,2,A191,A201,0
A14,0.07352941176470588,A32,A42,0.06261692527786948,A61,A73,4,A92,A101,2,A121,0.125,A143,A151,1,A173,1,A191,A201,0
A12,0.47058823529411764,A32,A45,0.11742049081104876,A61,A72,4,A93,A101,1,A124,0.25000000000000006,A143,A151,1,A172,1,A191,A201,1
A14,0.1176470588235294,A32,A40,0.10360955210740619,A65,A75,4,A92,A101,4,A124,0.5892857142857142,A143,A153,1,A174,1,A192,A201,0
A11,0.20588235294117646,A32,A42,0.09843732805106195,A61,A73,1,A92,A101,4,A121,0.01785714285714285,A141,A151,1,A173,1,A191,A201,1
A11,0.07352941176470588,A34,A40,0.1402553097832068,A61,A73,2,A93,A101,2,A121,0.30357142857142855,A143,A151,2,A173,2,A191,A201,0
A11,0.1176470588235294,A32,A42,0.05716958292065588,A61,A73,4,A93,A103,1,A122,0.035714285714285754,A143,A152,1,A172,1,A191,A201,0
A11,0.20588235294117646,A32,A44,0.0532078793881369,A61,A73,4,A94,A101,3,A121,0.49999999999999994,A143,A152,1,A172,1,A192,A201,1
A11,0.1176470588235294,A34,A42,0.10982722570705403,A61,A75,3,A93,A101,3,A122,0.7321428571428572,A143,A152,2,A173,1,A191,A201,1
A11,0.1176470588235294,A34,A43,0.007428194123473095,A61,A74,4,A92,A101,3,A121,0.6964285714285714,A143,A152,4,A172,1,A192,A201,0
A12,0.2941176470588235,A33,A40,0.09436557719819522,A65,A73,4,A92,A101,4,A123,0.41071428571428575,A143,A151,2,A173,1,A192,A201,0
A14,0.25,A32,A49,0.07274127874986244,A64,A75,4,A92,A101,4,A121,0.30357142857142855,A141,A152,1,A172,1,A191,A201,0
A12,0.2941176470588235,A32,A40,0.13579839330912294,A61,A73,3,A92,A101,4,A122,0.01785714285714285,A143,A151,1,A172,1,A192,A201,1
A11,0.2941176470588235,A31,A410,0.06096621547265324,A65,A75,4,A93,A101,3,A123,0.37499999999999994,A142,A152,1,A174,1,A192,A201,1
A12,0.029411764705882346,A31,A40,0.03747111257840871,A62,A72,1,A92,A101,1,A122,0.23214285714285715,A142,A152,1,A172,1,A191,A201,1
A11,0.2941176470588235,A32,A40,0.06558820292725871,A61,A74,4,A92,A101,4,A123,0.07142857142857145,A143,A151,2,A173,1,A191,A201,1
A12,0.2941176470588235,A30,A49,0.2195994277539342,A61,A73,1,A93,A101,4,A121,0.30357142857142855,A143,A152,3,A172,1,A192,A201,1
A14,0.20588235294117646,A34,A40,0.1389347419390338,A61,A74,2,A93,A101,2,A122,0.21428571428571425,A141,A152,2,A173,1,A191,A201,1
A14,0.2941176470588235,A33,A49,0.19880048420820953,A61,A73,1,A93,A101,2,A124,0.23214285714285715,A143,A153,1,A173,1,A191,A201,0
A12,0.044117647058823525,A32,A43,0.11439418950148562,A61,A72,1,A92,A103,1,A121,0.46428571428571425,A143,A152,1,A173,1,A191,A201,0
A12,0.07352941176470588,A32,A42,0.03675580499614835,A61,A73,4,A92,A101,1,A122,0.19642857142857145,A143,A152,1,A173,1,A191,A201,1
A12,0.2941176470588235,A31,A46,0.08732254869593925,A61,A74,4,A92,A101,4,A124,0.26785714285714285,A141,A153,1,A172,1,A191,A201,1
A14,0.47058823529411764,A32,A42,0.17051832287883792,A61,A73,4,A92,A101,2,A123,0.16071428571428575,A143,A152,1,A174,1,A192,A201,1
A13,0.08823529411764706,A32,A42,0.05639925167822163,A61,A72,4,A92,A101,2,A122,0.07142857142857145,A143,A152,1,A173,1,A191,A201,0
A11,0.2941176470588235,A31,A42,0.14185099592824915,A63,A73,4,A93,A101,4,A121,0.0535714285714286,A142,A152,1,A173,1,A192,A201,0
A14,0.2941176470588235,A34,A49,0.23528117090348852,A61,A73,3,A93,A101,2,A121,0.9821428571428572,A143,A152,1,A174,1,A192,A201,0
A12,0.47058823529411764,A32,A43,0.13321228128095083,A62,A73,4,A92,A102,4,A124,0.5535714285714286,A143,A153,1,A173,1,A191,A201,1
A14,0.20588235294117646,A32,A43,0.09909761197314845,A61,A72,4,A93,A101,1,A121,0.25000000000000006,A143,A152,1,A173,1,A191,A201,0
A14,0.16176470588235292,A32,A41,0.05777484318256851,A65,A75,4,A93,A101,4,A124,0.46428571428571425,A141,A153,1,A173,2,A191,A201,0
A11,0.1176470588235294,A32,A44,0.02701661714537251,A62,A71,4,A92,A101,3,A122,0.0535714285714286,A143,A152,1,A173,1,A191,A201,1
A13,0.08823529411764706,A32,A40,0.05447342357213601,A62,A75,1,A92,A101,4,A124,0.5178571428571428,A143,A153,1,A172,2,A191,A201,1
A11,0.25,A32,A43,0.17095851216022892,A64,A72,4,A92,A101,2,A123,0.17857142857142855,A141,A152,1,A173,1,A191,A201,0
A11,0.2941176470588235,A31,A41,0.18609001870804448,A61,A73,1,A92,A103,4,A123,0.0535714285714286,A141,A151,1,A173,1,A191,A202,0
A14,0.20588235294117646,A33,A42,0.08572686255089688,A61,A74,4,A92,A101,1,A121,0.0535714285714286,A143,A152,1,A173,1,A191,A201,1
A12,0.6470588235294117,A30,A49,0.6577528337184989,A65,A73,2,A93,A101,2,A123,0.5178571428571428,A141,A152,1,A174,1,A192,A201,0
A12,0.8235294117647058,A33,A43,0.4900957411687025,A65,A73,2,A93,A101,2,A124,0.14285714285714285,A143,A153,1,A174,1,A191,A201,0
A11,0.029411764705882346,A34,A40,0.18851105975569496,A61,A73,1,A93,A101,3,A121,0.32142857142857145,A143,A151,3,A173,2,A191,A201,0
A12,0.38235294117647056,A32,A42,0.17558049961483438,A62,A73,2,A92,A102,4,A123,0.035714285714285754,A143,A151,1,A173,1,A191,A201,1
A14,0.1176470588235294,A32,A40,0.02145922746781116,A61,A73,4,A91,A101,2,A121,0.5357142857142858,A143,A152,1,A172,1,A191,A201,0
A12,0.25,A34,A49,0.18719049191152196,A61,A74,2,A93,A101,3,A122,0.14285714285714285,A143,A152,2,A173,1,A191,A201,0
A14,0.20588235294117646,A34,A40,0.0704302850225597,A61,A73,3,A93,A101,2,A122,0.23214285714285715,A141,A152,2,A173,1,A191,A201,1
A14,0.6470588235294117,A32,A49,0.20160669087707717,A65,A73,4,A91,A101,2,A121,0.33928571428571425,A141,A152,1,A173,1,A191,A201,1
A11,0.1176470588235294,A32,A42,0.08847804555959062,A61,A72,4,A92,A101,1,A123,0.0535714285714286,A143,A151,1,A173,1,A191,A201,0
A11,0.20588235294117646,A32,A43,0.12930560140860572,A61,A73,4,A93,A101,4,A124,0.8214285714285714,A143,A153,2,A173,1,A191,A201,1
A14,0.16176470588235292,A32,A43,0.09513590844062947,A65,A75,4,A93,A101,2,A123,0.28571428571428575,A143,A152,1,A173,1,A191,A201,0
A13,0.029411764705882346,A32,A42,0.10267414988445031,A61,A73,2,A93,A101,2,A121,0.39285714285714285,A143,A152,1,A173,1,A192,A201,0
A12,0.07352941176470588,A31,A40,0.06531308462638935,A62,A74,2,A93,A101,3,A124,0.17857142857142855,A143,A152,1,A173,1,A191,A201,1
A14,0.5588235294117647,A34,A42,0.20864971937933313,A63,A73,4,A93,A101,4,A121,0.30357142857142855,A143,A152,2,A173,1,A192,A201,0
A14,0.07352941176470588,A32,A46,0.19709475074281943,A65,A75,1,A93,A101,4,A121,0.8035714285714286,A143,A152,1,A172,1,A191,A201,0
A11,0.2941176470588235,A32,A43,0.18763068119291296,A61,A73,2,A92,A101,4,A123,0.16071428571428575,A143,A152,1,A173,1,A191,A201,0
A11,0.20588235294117646,A31,A42,0.07169582920655881,A61,A73,4,A93,A101,3,A123,0.44642857142857145,A141,A152,1,A173,1,A191,A201,1
A12,0.16176470588235292,A32,A43,0.06569825024760646,A65,A72,4,A93,A101,1,A122,0.07142857142857145,A143,A152,1,A173,1,A191,A201,0
A14,0.07352941176470588,A32,A42,0.09519093210080334,A61,A72,2,A92,A102,2,A123,0.0,A143,A151,2,A173,1,A191,A201,1
A12,0.2941176470588235,A32,A40,0.060801144492131615,A61,A72,3,A92,A101,4,A123,0.10714285714285715,A143,A152,1,A172,1,A192,A201,1
A14,0.1176470588235294,A32,A46,0.06289204357873886,A61,A75,4,A93,A101,4,A122,0.49999999999999994,A141,A152,3,A173,2,A192,A201,0
A14,0.2941176470588235,A32,A43,0.06195664135578298,A63,A74,4,A92,A101,1,A123,0.16071428571428575,A143,A152,1,A173,1,A191,A201,0
A14,0.8235294117647058,A33,A43,0.847529437658193,A61,A74,2,A93,A101,4,A123,0.035714285714285754,A143,A152,2,A173,1,A192,A201,0
A14,0.1176470588235294,A32,A43,0.06839440959612633,A61,A72,4,A92,A101,3,A123,0.26785714285714285,A143,A152,1,A173,2,A191,A201,0
A11,0.5588235294117647,A33,A43,0.22669747991636405,A61,A74,3,A93,A101,2,A122,0.125,A141,A152,2,A173,2,A192,A201,1
A11,0.20588235294117646,A32,A46,0.027511830086937385,A61,A71,4,A92,A101,1,A121,0.14285714285714285,A143,A152,1,A171,1,A191,A201,1
A12,0.16176470588235292,A32,A45,0.058215032463959496,A61,A75,4,A93,A101,4,A123,0.33928571428571425,A143,A152,2,A172,1,A191,A201,0
A14,0.16176470588235292,A32,A46,0.24061846594035435,A62,A73,3,A93,A101,2,A122,0.37499999999999994,A143,A152,1,A174,1,A192,A201,1
A14,0.2941176470588235,A34,A43,0.0880928799383735,A61,A74,4,A94,A103,2,A123,0.25000000000000006,A143,A152,2,A173,1,A192,A201,0
A11,0.20588235294117646,A34,A43,0.08968856608341587,A61,A74,4,A94,A101,1,A122,0.23214285714285715,A143,A152,2,A174,1,A192,A201,0
A14,0.47058823529411764,A33,A49,0.425332893144052,A65,A72,4,A93,A101,4,A123,0.14285714285714285,A143,A151,2,A173,1,A192,A201,1
A11,0.38235294117647056,A30,A42,0.23841751953339935,A61,A73,2,A91,A103,2,A121,0.23214285714285715,A143,A152,2,A173,1,A191,A201,0
A14,0.1176470588235294,A32,A40,0.06250687795752173,A63,A73,2,A92,A101,2,A122,0.125,A143,A152,1,A173,1,A191,A201,1
A13,0.2941176470588235,A32,A40,0.03835149114119071,A61,A74,4,A93,A101,3,A124,0.33928571428571425,A141,A153,1,A173,2,A191,A201,1
A11,0.1176470588235294,A32,A46,0.023880268515461652,A61,A73,4,A93,A101,4,A123,0.37499999999999994,A143,A151,1,A172,2,A191,A201,1
A11,0.6470588235294117,A32,A46,0.39760096841641906,A61,A74,4,A93,A101,1,A124,0.5535714285714286,A143,A153,1,A174,1,A192,A201,0
A12,0.1176470588235294,A32,A42,0.09199955981071861,A61,A73,4,A93,A101,2,A122,0.32142857142857145,A143,A152,1,A172,1,A191,A201,1
A11,0.2941176470588235,A32,A40,0.1129635743369649,A61,A75,4,A93,A102,1,A121,0.46428571428571425,A143,A152,1,A173,1,A191,A201,1
A12,0.47058823529411764,A33,A40,0.4311654011224827,A62,A75,2,A93,A101,4,A123,0.41071428571428575,A143,A152,4,A174,1,A192,A201,1
A14,0.2941176470588235,A34,A41,0.1153295917244415,A61,A74,4,A93,A101,3,A123,0.28571428571428575,A143,A152,2,A173,1,A192,A201,0
A11,0.14705882352941174,A32,A40,0.20485308682733577,A61,A71,1,A93,A101,4,A124,0.0535714285714286,A143,A153,1,A173,1,A191,A201,0
A12,0.1176470588235294,A32,A40,0.035105095190932106,A61,A75,4,A93,A101,4,A123,0.39285714285714285,A141,A152,1,A172,2,A191,A201,1
A14,0.6470588235294117,A32,A43,0.5486959392538792,A65,A74,4,A93,A101,3,A123,0.32142857142857145,A142,A152,1,A173,1,A192,A201,0
A12,0.38235294117647056,A30,A49,0.2184989545504567,A61,A73,2,A92,A101,1,A123,0.16071428571428575,A143,A152,2,A173,1,A191,A201,0
A12,0.20588235294117646,A34,A42,0.3362495873225487,A61,A75,2,A93,A101,1,A124,0.39285714285714285,A143,A152,1,A173,1,A192,A201,0
A13,0.1176470588235294,A32,A43,0.05760977220204688,A61,A73,3,A94,A101,4,A121,0.07142857142857145,A143,A151,1,A173,1,A191,A201,0
A11,0.1176470588235294,A32,A40,0.035765379113018594,A65,A73,4,A94,A101,2,A123,0.07142857142857145,A143,A152,1,A173,1,A191,A201,1
A14,0.25,A32,A42,0.10955210740618465,A61,A75,4,A93,A101,2,A121,0.5535714285714286,A143,A152,2,A173,1,A191,A201,0
A12,0.029411764705882346,A33,A42,0.044018928139099814,A61,A71,4,A93,A101,1,A122,0.28571428571428575,A142,A152,2,A174,1,A192,A201,0
A13,0.029411764705882346,A34,A46,0.04385385715857819,A61,A73,2,A92,A101,4,A122,0.5535714285714286,A143,A152,1,A172,1,A191,A201,0
A14,0.2941176470588235,A34,A410,0.3336634752943766,A61,A71,4,A93,A102,2,A124,0.14285714285714285,A141,A152,2,A174,1,A192,A201,0
A12,0.38235294117647056,A31,A42,0.1786068009243975,A64,A73,4,A93,A101,2,A123,0.26785714285714285,A142,A152,1,A173,2,A192,A201,0
A14,0.6470588235294117,A31,A49,0.18482447452404535,A61,A73,1,A92,A101,1,A121,0.14285714285714285,A142,A152,1,A173,1,A191,A201,0
A11,0.1176470588235294,A34,A40,0.25272367117860683,A61,A75,3,A93,A102,4,A122,0.42857142857142855,A143,A151,2,A173,1,A192,A201,1
A13,0.38235294117647056,A34,A43,0.1522504677011115,A61,A75,4,A93,A101,4,A122,0.49999999999999994,A143,A152,1,A173,1,A191,A201,0
A14,0.2941176470588235,A34,A49,0.21398701441619897,A62,A73,3,A93,A101,3,A122,0.14285714285714285,A143,A152,2,A172,1,A192,A201,0
A14,0.47058823529411764,A32,A49,0.30218994167492025,A62,A74,2,A93,A101,2,A123,0.21428571428571425,A143,A152,2,A173,1,A192,A201,0
A14,0.8235294117647058,A32,A40,0.5566193463189171,A61,A75,2,A93,A101,4,A122,0.41071428571428575,A143,A152,1,A174,1,A192,A201,0
A14,0.029411764705882346,A34,A40,0.10069329811819082,A63,A73,1,A94,A101,2,A123,0.0892857142857143,A143,A152,1,A173,1,A191,A201,0
A14,0.25,A33,A49,0.12820512820512822,A63,A72,4,A93,A101,2,A121,0.39285714285714285,A141,A152,1,A172,2,A191,A201,1
A14,0.38235294117647056,A34,A43,0.23550126554418402,A61,A74,4,A92,A101,4,A123,0.125,A143,A151,1,A174,1,A192,A201,0
A14,0.2941176470588235,A34,A42,0.26961593485198637,A61,A75,4,A93,A101,4,A123,0.25000000000000006,A143,A152,1,A173,1,A192,A201,0
A12,1.0,A32,A43,0.2941014636293606,A62,A73,2,A94,A101,2,A123,0.0892857142857143,A143,A152,1,A173,1,A191,A201,1
A11,0.2941176470588235,A32,A43,0.11742049081104876,A61,A75,4,A93,A101,4,A121,0.8035714285714286,A141,A151,1,A172,1,A191,A201,0
A14,0.20588235294117646,A32,A43,0.06619346318917134,A61,A72,3,A92,A101,1,A121,0.125,A143,A152,1,A173,1,A191,A201,0
A14,0.029411764705882346,A32,A46,0.0708704743039507,A61,A72,1,A92,A101,2,A124,0.6607142857142858,A143,A152,1,A173,1,A191,A201,0
A14,0.1176470588235294,A32,A43,0.1116430064927919,A65,A73,4,A93,A101,4,A124,0.32142857142857145,A143,A153,1,A173,1,A192,A201,0
A14,0.16176470588235292,A33,A43,0.0675690546935182,A61,A73,4,A94,A101,3,A121,0.25000000000000006,A141,A152,2,A173,1,A191,A201,0
A14,0.2941176470588235,A34,A43,0.26702982282381427,A61,A72,3,A94,A101,3,A124,0.49999999999999994,A143,A153,3,A173,1,A192,A201,0
A12,0.47058823529411764,A33,A49,0.5286123032904149,A62,A74,1,A93,A101,3,A122,0.21428571428571425,A143,A152,2,A172,2,A192,A201,0
A14,0.8235294117647058,A32,A40,0.3453835149114119,A65,A73,4,A93,A101,4,A124,0.26785714285714285,A143,A153,1,A173,2,A192,A201,0
A13,0.08823529411764706,A34,A43,0.06036095521074061,A65,A74,4,A93,A101,2,A122,0.14285714285714285,A143,A152,2,A173,1,A192,A201,0
A12,0.47058823529411764,A33,A40,0.1437218003741609,A62,A75,4,A93,A101,3,A124,0.19642857142857145,A143,A153,1,A173,1,A191,A201,0
A14,0.07352941176470588,A32,A43,0.13772422141520854,A62,A75,3,A93,A102,4,A123,0.28571428571428575,A143,A152,1,A173,1,A192,A201,0
A11,0.1176470588235294,A32,A40,0.18713546825134808,A64,A73,1,A93,A101,3,A122,0.21428571428571425,A143,A152,1,A173,2,A191,A201,0
A11,0.16176470588235292,A34,A42,0.039892153626059204,A61,A73,2,A91,A101,3,A122,0.10714285714285715,A143,A152,2,A173,1,A191,A201,0
A12,0.16176470588235292,A32,A45,0.13101133487399583,A62,A73,3,A92,A101,2,A121,0.10714285714285715,A143,A152,1,A172,1,A191,A201,0
A12,0.2941176470588235,A32,A43,0.14559260482007264,A62,A72,2,A93,A101,1,A123,0.17857142857142855,A143,A152,1,A173,1,A191,A201,0
A11,0.029411764705882346,A34,A40,0.24573566633652472,A65,A72,1,A93,A101,3,A121,0.44642857142857145,A143,A152,2,A172,2,A191,A201,0
A14,0.2941176470588235,A32,A43,0.11191812479366127,A61,A74,4,A93,A101,2,A123,0.16071428571428575,A143,A152,1,A173,1,A192,A201,0
A14,0.029411764705882346,A32,A41,0.05425332893144051,A63,A73,2,A93,A101,4,A122,0.5535714285714286,A143,A151,1,A173,1,A191,A201,0
A12,0.1176470588235294,A32,A43,0.04693518212831517,A61,A74,4,A93,A103,3,A121,0.17857142857142855,A143,A152,2,A173,1,A191,A202,0
A14,0.1176470588235294,A34,A40,0.03719599427753935,A61,A71,1,A92,A101,2,A122,0.33928571428571425,A143,A152,1,A171,1,A191,A201,0
A14,0.20588235294117646,A34,A43,0.08528667326950588,A61,A73,4,A93,A101,2,A123,0.0892857142857143,A143,A152,2,A173,1,A191,A201,0
A13,0.16176470588235292,A32,A46,0.09106415758776273,A61,A75,4,A93,A101,4,A123,0.37499999999999994,A143,A151,1,A174,1,A192,A201,0
A14,0.1176470588235294,A32,A42,0.04803565533179267,A63,A73,4,A92,A101,4,A123,0.17857142857142855,A143,A151,1,A172,1,A191,A201,1
A11,0.6470588235294117,A34,A41,0.33459887751733247,A61,A75,4,A93,A101,4,A124,0.48214285714285715,A143,A153,2,A173,1,A192,A201,1
A13,0.2941176470588235,A32,A43,0.062011665015956854,A62,A75,4,A92,A101,2,A124,0.49999999999999994,A143,A153,1,A173,1,A192,A201,0
A12,0.38235294117647056,A33,A49,0.12396830637173985,A62,A75,4,A93,A101,2,A122,0.39285714285714285,A142,A152,2,A173,1,A191,A201,0
A12,0.338235294117647,A32,A49,0.12534389787608674,A61,A72,4,A92,A101,1,A122,0.23214285714285715,A143,A152,1,A173,2,A192,A201,0
A14,0.16176470588235292,A32,A40,0.2791900517222406,A63,A75,1,A92,A101,4,A124,0.28571428571428575,A143,A153,1,A173,1,A191,A201,0
A12,0.6470588235294117,A32,A40,0.3471992956971498,A62,A74,3,A93,A101,2,A122,0.0892857142857143,A143,A152,1,A173,1,A191,A201,1
A12,0.1176470588235294,A30,A42,0.1496093320127655,A61,A72,4,A92,A101,3,A122,0.10714285714285715,A143,A151,2,A173,1,A191,A201,1
A12,0.07352941176470588,A32,A43,0.05260261912622427,A61,A75,4,A92,A101,4,A121,0.10714285714285715,A143,A152,1,A173,1,A191,A201,0
A12,0.07352941176470588,A32,A43,0.10278419720479806,A61,A73,2,A93,A101,2,A121,0.32142857142857145,A143,A152,1,A172,2,A191,A201,0
A14,0.20588235294117646,A34,A43,0.02085396720589854,A63,A75,4,A93,A101,3,A122,0.23214285714285715,A141,A152,2,A174,1,A192,A201,0
A11,0.029411764705882346,A31,A46,0.05216242984483327,A61,A75,4,A92,A101,4,A124,0.28571428571428575,A143,A153,1,A173,1,A191,A201,1
A14,0.25,A32,A41,0.12248266754704522,A65,A75,4,A93,A101,4,A121,0.48214285714285715,A143,A152,1,A174,1,A192,A201,0
A11,0.07352941176470588,A34,A43,0.04886101023440079,A61,A73,4,A93,A101,4,A121,0.10714285714285715,A143,A152,2,A172,1,A191,A201,0
A12,0.8235294117647058,A32,A40,0.7580609662154726,A61,A74,4,A93,A101,2,A124,0.14285714285714285,A143,A152,1,A174,1,A192,A201,1
A14,0.38235294117647056,A34,A41,0.40420380763728403,A65,A75,1,A93,A101,4,A123,0.7857142857142858,A143,A152,2,A173,1,A191,A201,0
A14,0.38235294117647056,A34,A43,0.15555188731154398,A65,A75,3,A93,A101,2,A123,0.37499999999999994,A143,A152,2,A173,2,A192,A201,0
A14,0.20588235294117646,A32,A43,0.06905469351821283,A61,A73,4,A93,A101,2,A124,0.23214285714285715,A143,A153,1,A174,1,A192,A201,0
A13,0.2941176470588235,A34,A43,0.1594585671838891,A65,A73,3,A93,A101,2,A123,0.21428571428571425,A143,A152,2,A173,1,A192,A201,0
A12,0.23529411764705882,A30,A41,0.3245295477055134,A62,A75,3,A94,A101,4,A123,0.21428571428571425,A141,A152,2,A173,1,A192,A201,0
A13,0.07352941176470588,A30,A43,0.05981071860900186,A61,A72,4,A93,A101,2,A123,0.26785714285714285,A143,A152,2,A174,1,A192,A201,1
A12,0.029411764705882346,A31,A46,0.010069329811819083,A64,A72,4,A92,A101,2,A122,0.0892857142857143,A141,A151,1,A173,2,A191,A201,1
A11,0.1176470588235294,A32,A40,0.053813139650049524,A61,A73,4,A92,A101,2,A121,0.0892857142857143,A143,A152,1,A172,1,A191,A201,1
A12,0.07352941176470588,A32,A43,0.02971277649389237,A63,A73,4,A92,A101,3,A121,0.8392857142857144,A143,A152,1,A172,1,A191,A201,0
A14,0.338235294117647,A32,A40,0.12765489160338947,A61,A73,3,A92,A101,3,A121,0.035714285714285754,A143,A151,1,A173,1,A191,A201,1
A14,0.029411764705882346,A34,A40,0.0,A64,A73,2,A92,A101,2,A121,0.39285714285714285,A141,A152,2,A172,1,A191,A201,0
A14,0.16176470588235292,A34,A43,0.0586552217453505,A63,A73,2,A94,A101,2,A122,0.49999999999999994,A143,A152,2,A172,1,A191,A201,0
A11,0.20588235294117646,A32,A43,0.08979861340376362,A61,A73,4,A92,A101,4,A123,0.10714285714285715,A141,A151,2,A173,1,A191,A201,1
A12,0.6470588235294117,A31,A49,0.33927588863211183,A61,A75,4,A92,A101,3,A124,0.7142857142857144,A143,A151,1,A173,1,A191,A201,1
A13,0.2941176470588235,A34,A49,0.05639925167822163,A64,A73,2,A91,A101,4,A121,0.30357142857142855,A143,A152,2,A173,1,A192,A201,0
A12,0.2941176470588235,A33,A43,0.33856058104985143,A61,A72,1,A93,A101,2,A123,0.25000000000000006,A143,A152,1,A173,1,A191,A201,0
A11,0.2941176470588235,A32,A43,0.09557609772202047,A61,A73,2,A93,A101,4,A121,0.035714285714285754,A143,A151,1,A172,2,A191,A201,1
